"municipality","votes","parties","file","district"
"藍住町",11010,"得票数計","000520945.xls",NA
"板野町",77," 幸福実現党","000520945.xls",NA
"板野町",617," 日本共産党","000520945.xls",NA
"板野町",679," 立憲民主党","000520945.xls",NA
"板野町",1579," 自由民主党","000520945.xls",NA
"板野町",721," 希望の党","000520945.xls",NA
"板野町",41," 社会民主党","000520945.xls",NA
"板野町",298," 日本維新の会","000520945.xls",NA
"板野町",717," 公明党","000520945.xls",NA
"板野町",4729,"得票数計","000520945.xls",NA
"上板町",79," 幸福実現党","000520945.xls",NA
"上板町",388," 日本共産党","000520945.xls",NA
"上板町",681," 立憲民主党","000520945.xls",NA
"上板町",1402," 自由民主党","000520945.xls",NA
"上板町",725," 希望の党","000520945.xls",NA
"上板町",31," 社会民主党","000520945.xls",NA
"上板町",268," 日本維新の会","000520945.xls",NA
"上板町",603," 公明党","000520945.xls",NA
"上板町",4177,"得票数計","000520945.xls",NA
"つるぎ町",62," 幸福実現党","000520945.xls",NA
"つるぎ町",274," 日本共産党","000520945.xls",NA
"つるぎ町",464," 立憲民主党","000520945.xls",NA
"つるぎ町",1865," 自由民主党","000520945.xls",NA
"つるぎ町",697," 希望の党","000520945.xls",NA
"つるぎ町",38," 社会民主党","000520945.xls",NA
"つるぎ町",162," 日本維新の会","000520945.xls",NA
"つるぎ町",926," 公明党","000520945.xls",NA
"つるぎ町",4488,"得票数計","000520945.xls",NA
"東みよし町",57," 幸福実現党","000520945.xls",NA
"東みよし町",393," 日本共産党","000520945.xls",NA
"東みよし町",856," 立憲民主党","000520945.xls",NA
"東みよし町",2298," 自由民主党","000520945.xls",NA
"東みよし町",1016," 希望の党","000520945.xls",NA
"東みよし町",71," 社会民主党","000520945.xls",NA
"東みよし町",274," 日本維新の会","000520945.xls",NA
"東みよし町",1156," 公明党","000520945.xls",NA
"東みよし町",6121,"得票数計","000520945.xls",NA
"徳島県 合計",3687," 幸福実現党","000520945.xls",NA
"徳島県 合計",21354," 日本共産党","000520945.xls",NA
"徳島県 合計",43370," 立憲民主党","000520945.xls",NA
"徳島県 合計",99216," 自由民主党","000520945.xls",NA
"徳島県 合計",58545," 希望の党","000520945.xls",NA
"徳島県 合計",2728," 社会民主党","000520945.xls",NA
"徳島県 合計",17816," 日本維新の会","000520945.xls",NA
"徳島県 合計",44918," 公明党","000520945.xls",NA
"徳島県 合計",291634,"得票数計","000520945.xls",NA
"高松市（１区）",1179," 幸福実現党","000520947.xls",NA
"高松市（１区）",8615," 日本共産党","000520947.xls",NA
"高松市（１区）",18945," 立憲民主党","000520947.xls",NA
"高松市（１区）",55994," 自由民主党","000520947.xls",NA
"高松市（１区）",32895," 希望の党","000520947.xls",NA
"高松市（１区）",2361," 社会民主党","000520947.xls",NA
"高松市（１区）",6058," 日本維新の会","000520947.xls",NA
"高松市（１区）",18697," 公明党","000520947.xls",NA
"高松市（１区）",144744,"得票数計","000520947.xls",NA
"高松市（２区）",307," 幸福実現党","000520947.xls",NA
"高松市（２区）",2186," 日本共産党","000520947.xls",NA
"高松市（２区）",4383," 立憲民主党","000520947.xls",NA
"高松市（２区）",13837," 自由民主党","000520947.xls",NA
"高松市（２区）",8666," 希望の党","000520947.xls",NA
"高松市（２区）",684," 社会民主党","000520947.xls",NA
"高松市（２区）",1193," 日本維新の会","000520947.xls",NA
"高松市（２区）",4832," 公明党","000520947.xls",NA
"高松市（２区）",36088,"得票数計","000520947.xls",NA
"丸亀市（２区）",290," 幸福実現党","000520947.xls",NA
"丸亀市（２区）",1510," 日本共産党","000520947.xls",NA
"丸亀市（２区）",4345," 立憲民主党","000520947.xls",NA
"丸亀市（２区）",12550," 自由民主党","000520947.xls",NA
"丸亀市（２区）",5506," 希望の党","000520947.xls",NA
"丸亀市（２区）",2124," 社会民主党","000520947.xls",NA
"丸亀市（２区）",1334," 日本維新の会","000520947.xls",NA
"丸亀市（２区）",4076," 公明党","000520947.xls",NA
"丸亀市（２区）",31735,"得票数計","000520947.xls",NA
"丸亀市（３区）",100," 幸福実現党","000520947.xls",NA
"丸亀市（３区）",674," 日本共産党","000520947.xls",NA
"丸亀市（３区）",1397," 立憲民主党","000520947.xls",NA
"丸亀市（３区）",5303," 自由民主党","000520947.xls",NA
"丸亀市（３区）",3069," 希望の党","000520947.xls",NA
"丸亀市（３区）",315," 社会民主党","000520947.xls",NA
"丸亀市（３区）",353," 日本維新の会","000520947.xls",NA
"丸亀市（３区）",1632," 公明党","000520947.xls",NA
"丸亀市（３区）",12843,"得票数計","000520947.xls",NA
"坂出市",264," 幸福実現党","000520947.xls",NA
"坂出市",1341," 日本共産党","000520947.xls",NA
"坂出市",2888," 立憲民主党","000520947.xls",NA
"坂出市",10630," 自由民主党","000520947.xls",NA
"坂出市",5503," 希望の党","000520947.xls",NA
"坂出市",476," 社会民主党","000520947.xls",NA
"坂出市",746," 日本維新の会","000520947.xls",NA
"坂出市",3385," 公明党","000520947.xls",NA
"坂出市",25233,"得票数計","000520947.xls",NA
"善通寺市",112," 幸福実現党","000520947.xls",NA
"善通寺市",673," 日本共産党","000520947.xls",NA
"善通寺市",1563," 立憲民主党","000520947.xls",NA
"善通寺市",6298," 自由民主党","000520947.xls",NA
"善通寺市",2172," 希望の党","000520947.xls",NA
"善通寺市",851," 社会民主党","000520947.xls",NA
"善通寺市",503," 日本維新の会","000520947.xls",NA
"善通寺市",1440," 公明党","000520947.xls",NA
"善通寺市",13612,"得票数計","000520947.xls",NA
"観音寺市",228," 幸福実現党","000520947.xls",NA
"観音寺市",1376," 日本共産党","000520947.xls",NA
"観音寺市",3099," 立憲民主党","000520947.xls",NA
"観音寺市",10274," 自由民主党","000520947.xls",NA
"観音寺市",4340," 希望の党","000520947.xls",NA
"観音寺市",1235," 社会民主党","000520947.xls",NA
"観音寺市",979," 日本維新の会","000520947.xls",NA
"観音寺市",3298," 公明党","000520947.xls",NA
"観音寺市",24829,"得票数計","000520947.xls",NA
"さぬき市",199," 幸福実現党","000520947.xls",NA
"さぬき市",986," 日本共産党","000520947.xls",NA
"さぬき市",2733," 立憲民主党","000520947.xls",NA
"さぬき市",8888," 自由民主党","000520947.xls",NA
"さぬき市",7156," 希望の党","000520947.xls",NA
"さぬき市",484," 社会民主党","000520947.xls",NA
"さぬき市",574," 日本維新の会","000520947.xls",NA
"さぬき市",3061," 公明党","000520947.xls",NA
"さぬき市",24081,"得票数計","000520947.xls",NA
"東かがわ市",173," 幸福実現党","000520947.xls",NA
"東かがわ市",783," 日本共産党","000520947.xls",NA
"東かがわ市",1748," 立憲民主党","000520947.xls",NA
"東かがわ市",5586," 自由民主党","000520947.xls",NA
"東かがわ市",4049," 希望の党","000520947.xls",NA
"東かがわ市",239," 社会民主党","000520947.xls",NA
"東かがわ市",450," 日本維新の会","000520947.xls",NA
"東かがわ市",2426," 公明党","000520947.xls",NA
"東かがわ市",15454,"得票数計","000520947.xls",NA
"三豊市",273," 幸福実現党","000520947.xls",NA
"三豊市",1428," 日本共産党","000520947.xls",NA
"三豊市",3392," 立憲民主党","000520947.xls",NA
"三豊市",11886," 自由民主党","000520947.xls",NA
"三豊市",4672," 希望の党","000520947.xls",NA
"三豊市",2207," 社会民主党","000520947.xls",NA
"三豊市",1115," 日本維新の会","000520947.xls",NA
"三豊市",3375," 公明党","000520947.xls",NA
"三豊市",28348,"得票数計","000520947.xls",NA
"土庄町",62," 幸福実現党","000520947.xls",NA
"土庄町",389," 日本共産党","000520947.xls",NA
"土庄町",777," 立憲民主党","000520947.xls",NA
"土庄町",2877," 自由民主党","000520947.xls",NA
"土庄町",1771," 希望の党","000520947.xls",NA
"土庄町",151," 社会民主党","000520947.xls",NA
"土庄町",231," 日本維新の会","000520947.xls",NA
"土庄町",1259," 公明党","000520947.xls",NA
"土庄町",7517,"得票数計","000520947.xls",NA
"小豆島町",54," 幸福実現党","000520947.xls",NA
"小豆島町",505," 日本共産党","000520947.xls",NA
"小豆島町",775," 立憲民主党","000520947.xls",NA
"小豆島町",3185," 自由民主党","000520947.xls",NA
"小豆島町",1530," 希望の党","000520947.xls",NA
"小豆島町",191," 社会民主党","000520947.xls",NA
"小豆島町",254," 日本維新の会","000520947.xls",NA
"小豆島町",1117," 公明党","000520947.xls",NA
"小豆島町",7611,"得票数計","000520947.xls",NA
"三木町",120," 幸福実現党","000520947.xls",NA
"三木町",732," 日本共産党","000520947.xls",NA
"三木町",1590," 立憲民主党","000520947.xls",NA
"三木町",4554," 自由民主党","000520947.xls",NA
"三木町",3434," 希望の党","000520947.xls",NA
"三木町",246," 社会民主党","000520947.xls",NA
"三木町",403," 日本維新の会","000520947.xls",NA
"三木町",1730," 公明党","000520947.xls",NA
"三木町",12809,"得票数計","000520947.xls",NA
"直島町",11," 幸福実現党","000520947.xls",NA
"直島町",44," 日本共産党","000520947.xls",NA
"直島町",219," 立憲民主党","000520947.xls",NA
"直島町",574," 自由民主党","000520947.xls",NA
"直島町",364," 希望の党","000520947.xls",NA
"直島町",50," 社会民主党","000520947.xls",NA
"直島町",54," 日本維新の会","000520947.xls",NA
"直島町",338," 公明党","000520947.xls",NA
"直島町",1654,"得票数計","000520947.xls",NA
"宇多津町",78," 幸福実現党","000520947.xls",NA
"宇多津町",297," 日本共産党","000520947.xls",NA
"宇多津町",951," 立憲民主党","000520947.xls",NA
"宇多津町",3026," 自由民主党","000520947.xls",NA
"宇多津町",1684," 希望の党","000520947.xls",NA
"宇多津町",128," 社会民主党","000520947.xls",NA
"宇多津町",329," 日本維新の会","000520947.xls",NA
"宇多津町",991," 公明党","000520947.xls",NA
"宇多津町",7484,"得票数計","000520947.xls",NA
"綾川町",129," 幸福実現党","000520947.xls",NA
"綾川町",614," 日本共産党","000520947.xls",NA
"綾川町",1504," 立憲民主党","000520947.xls",NA
"綾川町",4842," 自由民主党","000520947.xls",NA
"綾川町",2871," 希望の党","000520947.xls",NA
"綾川町",268," 社会民主党","000520947.xls",NA
"綾川町",328," 日本維新の会","000520947.xls",NA
"綾川町",1299," 公明党","000520947.xls",NA
"綾川町",11855,"得票数計","000520947.xls",NA
"琴平町",59," 幸福実現党","000520947.xls",NA
"琴平町",189," 日本共産党","000520947.xls",NA
"琴平町",549," 立憲民主党","000520947.xls",NA
"琴平町",1647," 自由民主党","000520947.xls",NA
"琴平町",732," 希望の党","000520947.xls",NA
"琴平町",190," 社会民主党","000520947.xls",NA
"琴平町",157," 日本維新の会","000520947.xls",NA
"琴平町",449," 公明党","000520947.xls",NA
"琴平町",3972,"得票数計","000520947.xls",NA
"多度津町",73," 幸福実現党","000520947.xls",NA
"多度津町",454," 日本共産党","000520947.xls",NA
"多度津町",1186," 立憲民主党","000520947.xls",NA
"多度津町",3845," 自由民主党","000520947.xls",NA
"多度津町",1627," 希望の党","000520947.xls",NA
"多度津町",751," 社会民主党","000520947.xls",NA
"多度津町",409," 日本維新の会","000520947.xls",NA
"多度津町",1010," 公明党","000520947.xls",NA
"多度津町",9355,"得票数計","000520947.xls",NA
"まんのう町",98," 幸福実現党","000520947.xls",NA
"まんのう町",468," 日本共産党","000520947.xls",NA
"まんのう町",826," 立憲民主党","000520947.xls",NA
"まんのう町",3455," 自由民主党","000520947.xls",NA
"まんのう町",1313," 希望の党","000520947.xls",NA
"まんのう町",402," 社会民主党","000520947.xls",NA
"まんのう町",264," 日本維新の会","000520947.xls",NA
"まんのう町",930," 公明党","000520947.xls",NA
"まんのう町",7756,"得票数計","000520947.xls",NA
"香川県 合計",3809," 幸福実現党","000520947.xls",NA
"香川県 合計",23264," 日本共産党","000520947.xls",NA
"香川県 合計",52870," 立憲民主党","000520947.xls",NA
"香川県 合計",169251," 自由民主党","000520947.xls",NA
"香川県 合計",93354," 希望の党","000520947.xls",NA
"香川県 合計",13353," 社会民主党","000520947.xls",NA
"香川県 合計",15734," 日本維新の会","000520947.xls",NA
"香川県 合計",55345," 公明党","000520947.xls",NA
"香川県 合計",426980,"得票数計","000520947.xls",NA
"松山市（１区）",846,"幸福実現党","000520949.xls",NA
"松山市（１区）",10203,"日本共産党","000520949.xls",NA
"松山市（１区）",27808,"立憲民主党","000520949.xls",NA
"松山市（１区）",65918,"自由民主党","000520949.xls",NA
"松山市（１区）",31697,"希望の党","000520949.xls",NA
"松山市（１区）",2102,"社会民主党","000520949.xls",NA
"松山市（１区）",10089,"日本維新の会","000520949.xls",NA
"松山市（１区）",26309,"公明党","000520949.xls",NA
"松山市（１区）",174972,"得票数計","000520949.xls",NA
"松山市（２区）",123,"幸福実現党","000520949.xls",NA
"松山市（２区）",1047,"日本共産党","000520949.xls",NA
"松山市（２区）",2711,"立憲民主党","000520949.xls",NA
"松山市（２区）",7441,"自由民主党","000520949.xls",NA
"松山市（２区）",3765,"希望の党","000520949.xls",NA
"松山市（２区）",243,"社会民主党","000520949.xls",NA
"松山市（２区）",1573,"日本維新の会","000520949.xls",NA
"松山市（２区）",3254,"公明党","000520949.xls",NA
"松山市（２区）",20157,"得票数計","000520949.xls",NA
"今治市",298,"幸福実現党","000520949.xls",NA
"今治市",3842,"日本共産党","000520949.xls",NA
"今治市",8059,"立憲民主党","000520949.xls",NA
"今治市",24767,"自由民主党","000520949.xls",NA
"今治市",10975,"希望の党","000520949.xls",NA
"今治市",936,"社会民主党","000520949.xls",NA
"今治市",8563,"日本維新の会","000520949.xls",NA
"今治市",9210,"公明党","000520949.xls",NA
"今治市",66650,"得票数計","000520949.xls",NA
"宇和島市",152,"幸福実現党","000520949.xls",NA
"宇和島市",1921,"日本共産党","000520949.xls",NA
"宇和島市",4666,"立憲民主党","000520949.xls",NA
"宇和島市",12438,"自由民主党","000520949.xls",NA
"宇和島市",8178,"希望の党","000520949.xls",NA
"宇和島市",590,"社会民主党","000520949.xls",NA
"宇和島市",1398,"日本維新の会","000520949.xls",NA
"宇和島市",7066,"公明党","000520949.xls",NA
"宇和島市",36409,"得票数計","000520949.xls",NA
"八幡浜市",87,"幸福実現党","000520949.xls",NA
"八幡浜市",823,"日本共産党","000520949.xls",NA
"八幡浜市",2211,"立憲民主党","000520949.xls",NA
"八幡浜市",5985,"自由民主党","000520949.xls",NA
"八幡浜市",3874,"希望の党","000520949.xls",NA
"八幡浜市",216,"社会民主党","000520949.xls",NA
"八幡浜市",594,"日本維新の会","000520949.xls",NA
"八幡浜市",2255,"公明党","000520949.xls",NA
"八幡浜市",16045,"得票数計","000520949.xls",NA
"新居浜市",437,"幸福実現党","000520949.xls",NA
"新居浜市",2959,"日本共産党","000520949.xls",NA
"新居浜市",8080,"立憲民主党","000520949.xls",NA
"新居浜市",17107,"自由民主党","000520949.xls",NA
"新居浜市",10949,"希望の党","000520949.xls",NA
"新居浜市",882,"社会民主党","000520949.xls",NA
"新居浜市",2267,"日本維新の会","000520949.xls",NA
"新居浜市",8439,"公明党","000520949.xls",NA
"新居浜市",51120,"得票数計","000520949.xls",NA
"西条市",338,"幸福実現党","000520949.xls",NA
"西条市",2475,"日本共産党","000520949.xls",NA
"西条市",7119,"立憲民主党","000520949.xls",NA
"西条市",16320,"自由民主党","000520949.xls",NA
"西条市",12106,"希望の党","000520949.xls",NA
"西条市",656,"社会民主党","000520949.xls",NA
"西条市",2286,"日本維新の会","000520949.xls",NA
"西条市",5626,"公明党","000520949.xls",NA
"西条市",46926,"得票数計","000520949.xls",NA
"大洲市",104,"幸福実現党","000520949.xls",NA
"大洲市",971,"日本共産党","000520949.xls",NA
"大洲市",2450,"立憲民主党","000520949.xls",NA
"大洲市",8071,"自由民主党","000520949.xls",NA
"大洲市",4586,"希望の党","000520949.xls",NA
"大洲市",266,"社会民主党","000520949.xls",NA
"大洲市",730,"日本維新の会","000520949.xls",NA
"大洲市",2353,"公明党","000520949.xls",NA
"大洲市",19531,"得票数計","000520949.xls",NA
"伊予市",94,"幸福実現党","000520949.xls",NA
"伊予市",654,"日本共産党","000520949.xls",NA
"伊予市",2236,"立憲民主党","000520949.xls",NA
"伊予市",6726,"自由民主党","000520949.xls",NA
"伊予市",3789,"希望の党","000520949.xls",NA
"伊予市",208,"社会民主党","000520949.xls",NA
"伊予市",793,"日本維新の会","000520949.xls",NA
"伊予市",2367,"公明党","000520949.xls",NA
"伊予市",16867,"得票数計","000520949.xls",NA
"四国中央市",191,"幸福実現党","000520949.xls",NA
"四国中央市",2366,"日本共産党","000520949.xls",NA
"四国中央市",5012,"立憲民主党","000520949.xls",NA
"四国中央市",12965,"自由民主党","000520949.xls",NA
"四国中央市",7882,"希望の党","000520949.xls",NA
"四国中央市",413,"社会民主党","000520949.xls",NA
"四国中央市",1599,"日本維新の会","000520949.xls",NA
"四国中央市",5105,"公明党","000520949.xls",NA
"四国中央市",35533,"得票数計","000520949.xls",NA
"西予市",87,"幸福実現党","000520949.xls",NA
"西予市",1060,"日本共産党","000520949.xls",NA
"西予市",2519,"立憲民主党","000520949.xls",NA
"西予市",7285,"自由民主党","000520949.xls",NA
"西予市",4735,"希望の党","000520949.xls",NA
"西予市",338,"社会民主党","000520949.xls",NA
"西予市",706,"日本維新の会","000520949.xls",NA
"西予市",2895,"公明党","000520949.xls",NA
"西予市",19625,"得票数計","000520949.xls",NA
"東温市",81,"幸福実現党","000520949.xls",NA
"東温市",909,"日本共産党","000520949.xls",NA
"東温市",2175,"立憲民主党","000520949.xls",NA
"東温市",5100,"自由民主党","000520949.xls",NA
"東温市",2620,"希望の党","000520949.xls",NA
"東温市",214,"社会民主党","000520949.xls",NA
"東温市",1086,"日本維新の会","000520949.xls",NA
"東温市",2029,"公明党","000520949.xls",NA
"東温市",14214,"得票数計","000520949.xls",NA
"上島町",28,"幸福実現党","000520949.xls",NA
"上島町",196,"日本共産党","000520949.xls",NA
"上島町",412,"立憲民主党","000520949.xls",NA
"上島町",1741,"自由民主党","000520949.xls",NA
"上島町",672,"希望の党","000520949.xls",NA
"上島町",44,"社会民主党","000520949.xls",NA
"上島町",367,"日本維新の会","000520949.xls",NA
"上島町",683,"公明党","000520949.xls",NA
"上島町",4143,"得票数計","000520949.xls",NA
"久万高原町",38,"幸福実現党","000520949.xls",NA
"久万高原町",257,"日本共産党","000520949.xls",NA
"久万高原町",478,"立憲民主党","000520949.xls",NA
"久万高原町",1984,"自由民主党","000520949.xls",NA
"久万高原町",829,"希望の党","000520949.xls",NA
"久万高原町",66,"社会民主党","000520949.xls",NA
"久万高原町",149,"日本維新の会","000520949.xls",NA
"久万高原町",662,"公明党","000520949.xls",NA
"久万高原町",4463,"得票数計","000520949.xls",NA
"松前町",88,"幸福実現党","000520949.xls",NA
"松前町",741,"日本共産党","000520949.xls",NA
"松前町",2054,"立憲民主党","000520949.xls",NA
"松前町",4906,"自由民主党","000520949.xls",NA
"松前町",2838,"希望の党","000520949.xls",NA
"松前町",141,"社会民主党","000520949.xls",NA
"松前町",1120,"日本維新の会","000520949.xls",NA
"松前町",1799,"公明党","000520949.xls",NA
"松前町",13687,"得票数計","000520949.xls",NA
"砥部町",52,"幸福実現党","000520949.xls",NA
"砥部町",534,"日本共産党","000520949.xls",NA
"砥部町",1395,"立憲民主党","000520949.xls",NA
"砥部町",3657,"自由民主党","000520949.xls",NA
"砥部町",1980,"希望の党","000520949.xls",NA
"砥部町",146,"社会民主党","000520949.xls",NA
"砥部町",757,"日本維新の会","000520949.xls",NA
"砥部町",1371,"公明党","000520949.xls",NA
"砥部町",9892,"得票数計","000520949.xls",NA
"内子町",60,"幸福実現党","000520949.xls",NA
"内子町",517,"日本共産党","000520949.xls",NA
"内子町",938,"立憲民主党","000520949.xls",NA
"内子町",3544,"自由民主党","000520949.xls",NA
"内子町",1860,"希望の党","000520949.xls",NA
"内子町",106,"社会民主党","000520949.xls",NA
"内子町",264,"日本維新の会","000520949.xls",NA
"内子町",1014,"公明党","000520949.xls",NA
"内子町",8303,"得票数計","000520949.xls",NA
"伊方町",17,"幸福実現党","000520949.xls",NA
"伊方町",169,"日本共産党","000520949.xls",NA
"伊方町",536,"立憲民主党","000520949.xls",NA
"伊方町",2327,"自由民主党","000520949.xls",NA
"伊方町",1079,"希望の党","000520949.xls",NA
"伊方町",33,"社会民主党","000520949.xls",NA
"伊方町",129,"日本維新の会","000520949.xls",NA
"伊方町",737,"公明党","000520949.xls",NA
"伊方町",5027,"得票数計","000520949.xls",NA
"松野町",6,"幸福実現党","000520949.xls",NA
"松野町",98,"日本共産党","000520949.xls",NA
"松野町",283,"立憲民主党","000520949.xls",NA
"松野町",967,"自由民主党","000520949.xls",NA
"松野町",650,"希望の党","000520949.xls",NA
"松野町",50,"社会民主党","000520949.xls",NA
"松野町",71,"日本維新の会","000520949.xls",NA
"松野町",338,"公明党","000520949.xls",NA
"松野町",2463,"得票数計","000520949.xls",NA
"鬼北町",28,"幸福実現党","000520949.xls",NA
"鬼北町",280,"日本共産党","000520949.xls",NA
"鬼北町",754,"立憲民主党","000520949.xls",NA
"鬼北町",1974,"自由民主党","000520949.xls",NA
"鬼北町",1459,"希望の党","000520949.xls",NA
"鬼北町",118,"社会民主党","000520949.xls",NA
"鬼北町",175,"日本維新の会","000520949.xls",NA
"鬼北町",1022,"公明党","000520949.xls",NA
"鬼北町",5810,"得票数計","000520949.xls",NA
"愛南町",79,"幸福実現党","000520949.xls",NA
"愛南町",542,"日本共産党","000520949.xls",NA
"愛南町",1284,"立憲民主党","000520949.xls",NA
"愛南町",4574,"自由民主党","000520949.xls",NA
"愛南町",3117,"希望の党","000520949.xls",NA
"愛南町",159,"社会民主党","000520949.xls",NA
"愛南町",469,"日本維新の会","000520949.xls",NA
"愛南町",2236,"公明党","000520949.xls",NA
"愛南町",12460,"得票数計","000520949.xls",NA
"愛媛県 合計",3234,"幸福実現党","000520949.xls",NA
"愛媛県 合計",32564,"日本共産党","000520949.xls",NA
"愛媛県 合計",83180,"立憲民主党","000520949.xls",NA
"愛媛県 合計",215797,"自由民主党","000520949.xls",NA
"愛媛県 合計",119640,"希望の党","000520949.xls",NA
"愛媛県 合計",7927,"社会民主党","000520949.xls",NA
"愛媛県 合計",35185,"日本維新の会","000520949.xls",NA
"愛媛県 合計",86770,"公明党","000520949.xls",NA
"愛媛県 合計",584297,"得票数計","000520949.xls",NA
"高知市（１区）",377,"幸福実現党","000520951.xls",NA
"高知市（１区）",10607,"日本共産党","000520951.xls",NA
"高知市（１区）",14434,"立憲民主党","000520951.xls",NA
"高知市（１区）",23559,"自由民主党","000520951.xls",NA
"高知市（１区）",13875,"希望の党","000520951.xls",NA
"高知市（１区）",1063,"社会民主党","000520951.xls",NA
"高知市（１区）",2853,"日本維新の会","000520951.xls",NA
"高知市（１区）",11416,"公明党","000520951.xls",NA
"高知市（１区）",78184,"得票数計","000520951.xls",NA
"高知市（２区）",223,"幸福実現党","000520951.xls",NA
"高知市（２区）",8055,"日本共産党","000520951.xls",NA
"高知市（２区）",9675,"立憲民主党","000520951.xls",NA
"高知市（２区）",12803,"自由民主党","000520951.xls",NA
"高知市（２区）",7239,"希望の党","000520951.xls",NA
"高知市（２区）",881,"社会民主党","000520951.xls",NA
"高知市（２区）",1655,"日本維新の会","000520951.xls",NA
"高知市（２区）",7819,"公明党","000520951.xls",NA
"高知市（２区）",48350,"得票数計","000520951.xls",NA
"室戸市",25,"幸福実現党","000520951.xls",NA
"室戸市",424,"日本共産党","000520951.xls",NA
"室戸市",653,"立憲民主党","000520951.xls",NA
"室戸市",1814,"自由民主党","000520951.xls",NA
"室戸市",1369,"希望の党","000520951.xls",NA
"室戸市",60,"社会民主党","000520951.xls",NA
"室戸市",148,"日本維新の会","000520951.xls",NA
"室戸市",1064,"公明党","000520951.xls",NA
"室戸市",5557,"得票数計","000520951.xls",NA
"安芸市",27,"幸福実現党","000520951.xls",NA
"安芸市",1164,"日本共産党","000520951.xls",NA
"安芸市",1051,"立憲民主党","000520951.xls",NA
"安芸市",2380,"自由民主党","000520951.xls",NA
"安芸市",1461,"希望の党","000520951.xls",NA
"安芸市",126,"社会民主党","000520951.xls",NA
"安芸市",207,"日本維新の会","000520951.xls",NA
"安芸市",1205,"公明党","000520951.xls",NA
"安芸市",7621,"得票数計","000520951.xls",NA
"南国市",81,"幸福実現党","000520951.xls",NA
"南国市",2515,"日本共産党","000520951.xls",NA
"南国市",3010,"立憲民主党","000520951.xls",NA
"南国市",5644,"自由民主党","000520951.xls",NA
"南国市",3314,"希望の党","000520951.xls",NA
"南国市",310,"社会民主党","000520951.xls",NA
"南国市",519,"日本維新の会","000520951.xls",NA
"南国市",2539,"公明党","000520951.xls",NA
"南国市",17932,"得票数計","000520951.xls",NA
"土佐市",48,"幸福実現党","000520951.xls",NA
"土佐市",1541,"日本共産党","000520951.xls",NA
"土佐市",2178,"立憲民主党","000520951.xls",NA
"土佐市",3512,"自由民主党","000520951.xls",NA
"土佐市",1848,"希望の党","000520951.xls",NA
"土佐市",237,"社会民主党","000520951.xls",NA
"土佐市",354,"日本維新の会","000520951.xls",NA
"土佐市",1814,"公明党","000520951.xls",NA
"土佐市",11532,"得票数計","000520951.xls",NA
"須崎市",50,"幸福実現党","000520951.xls",NA
"須崎市",1269,"日本共産党","000520951.xls",NA
"須崎市",1808,"立憲民主党","000520951.xls",NA
"須崎市",3083,"自由民主党","000520951.xls",NA
"須崎市",1688,"希望の党","000520951.xls",NA
"須崎市",256,"社会民主党","000520951.xls",NA
"須崎市",298,"日本維新の会","000520951.xls",NA
"須崎市",1341,"公明党","000520951.xls",NA
"須崎市",9793,"得票数計","000520951.xls",NA
"宿毛市",61,"幸福実現党","000520951.xls",NA
"宿毛市",962,"日本共産党","000520951.xls",NA
"宿毛市",1685,"立憲民主党","000520951.xls",NA
"宿毛市",3661,"自由民主党","000520951.xls",NA
"宿毛市",1687,"希望の党","000520951.xls",NA
"宿毛市",298,"社会民主党","000520951.xls",NA
"宿毛市",329,"日本維新の会","000520951.xls",NA
"宿毛市",1697,"公明党","000520951.xls",NA
"宿毛市",10380,"得票数計","000520951.xls",NA
"土佐清水市",54,"幸福実現党","000520951.xls",NA
"土佐清水市",1056,"日本共産党","000520951.xls",NA
"土佐清水市",1340,"立憲民主党","000520951.xls",NA
"土佐清水市",2314,"自由民主党","000520951.xls",NA
"土佐清水市",1083,"希望の党","000520951.xls",NA
"土佐清水市",242,"社会民主党","000520951.xls",NA
"土佐清水市",205,"日本維新の会","000520951.xls",NA
"土佐清水市",1599,"公明党","000520951.xls",NA
"土佐清水市",7893,"得票数計","000520951.xls",NA
"四万十市",71,"幸福実現党","000520951.xls",NA
"四万十市",2318,"日本共産党","000520951.xls",NA
"四万十市",2592,"立憲民主党","000520951.xls",NA
"四万十市",5640,"自由民主党","000520951.xls",NA
"四万十市",2513,"希望の党","000520951.xls",NA
"四万十市",466,"社会民主党","000520951.xls",NA
"四万十市",495,"日本維新の会","000520951.xls",NA
"四万十市",2717,"公明党","000520951.xls",NA
"四万十市",16812,"得票数計","000520951.xls",NA
"香南市",62,"幸福実現党","000520951.xls",NA
"香南市",1565,"日本共産党","000520951.xls",NA
"香南市",2335,"立憲民主党","000520951.xls",NA
"香南市",4691,"自由民主党","000520951.xls",NA
"香南市",3047,"希望の党","000520951.xls",NA
"香南市",224,"社会民主党","000520951.xls",NA
"香南市",486,"日本維新の会","000520951.xls",NA
"香南市",2126,"公明党","000520951.xls",NA
"香南市",14536,"得票数計","000520951.xls",NA
"香美市",64,"幸福実現党","000520951.xls",NA
"香美市",1918,"日本共産党","000520951.xls",NA
"香美市",1789,"立憲民主党","000520951.xls",NA
"香美市",3885,"自由民主党","000520951.xls",NA
"香美市",2181,"希望の党","000520951.xls",NA
"香美市",181,"社会民主党","000520951.xls",NA
"香美市",333,"日本維新の会","000520951.xls",NA
"香美市",1840,"公明党","000520951.xls",NA
"香美市",12191,"得票数計","000520951.xls",NA
"東洋町",4,"幸福実現党","000520951.xls",NA
